ts,symbol,strategy,regime,signal,intent,size_usd,price,ml_p_up,ml_vote,veto,reasons,planned_stop,planned_tp,run_id
1760721575,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106370.01,5.973516762587228e-141,neutral,0,ok,,,RUN_20251017_1615
1760721569,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3787.71,0.5362909488611696,neutral,0,ok,,,RUN_20251017_1615
1760721538,SOL/USDT,rsi_mean_revert,chop,buy,buy,2173.2166666666667,183.16,0.9999892728191976,boost,0,ok,182.38907013284842,184.70185973430316,RUN_20251017_1615
1760721530,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106457.51,7.175918700857248e-142,neutral,0,ok,,,RUN_20251017_1615
1760721524,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3790.86,0.5223937666112962,neutral,0,ok,,,RUN_20251017_1615
1760721493,SOL/USDT,rsi_mean_revert,chop,buy,buy,2173.2166666666667,183.3,0.9999893460947135,boost,0,ok,182.5519272757056,184.79614544858887,RUN_20251017_1615
1760721487,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106508.98,1.760423708891519e-142,neutral,0,ok,,,RUN_20251017_1615
1760721481,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3794.25,0.5026047982116626,neutral,0,ok,,,RUN_20251017_1615
1760721453,SOL/USDT,rsi_mean_revert,chop,buy,buy,2173.2166666666667,183.16,0.9999893301404541,boost,0,ok,182.3681193734699,184.74376125306017,RUN_20251017_1615
1760721447,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106490.0,3.210376401264137e-142,neutral,0,ok,,,RUN_20251017_1615
1760721440,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3793.6,0.5027462300660889,neutral,0,ok,,,RUN_20251017_1615
1760721402,SOL/USDT,ema_trend,trend,buy,buy,2173.2166666666667,183.36,0.9999895279417381,neutral,0,ok,182.57742525146574,184.92514949706856,RUN_20251017_1615
1760721396,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106632.2,5.914184290896273e-144,neutral,0,ok,,,RUN_20251017_1615
1760721391,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3797.33,0.4805435550923042,neutral,0,ok,,,RUN_20251017_1615
1760721358,SOL/USDT,ema_trend,trend,buy,buy,2173.2166666666667,183.63,0.9999897299124344,neutral,0,ok,182.85030419571805,185.18939160856385,RUN_20251017_1615
1760721350,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106626.02,5.511657957080668e-144,neutral,0,ok,,,RUN_20251017_1615
1760721343,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3797.82,0.47840344456372935,neutral,0,ok,,,RUN_20251017_1615
1760721311,SOL/USDT,ema_trend,trend,buy,buy,2248.0583333333334,183.78,0.9999897557091516,neutral,0,ok,183.03030419571806,185.27939160856388,RUN_20251017_1615
1760721304,BTC/USDT,ema_trend,trend,hold,hold,0.0,106664.27,1.9392312621550484e-144,veto,1,ml_veto,,,RUN_20251017_1615
1760721297,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3798.91,0.4625965555098581,neutral,0,ok,,,RUN_20251017_1615
1760721269,SOL/USDT,ema_trend,trend,buy,buy,2248.0583333333334,183.67,0.9999894863477525,neutral,0,ok,182.89582184886726,185.21835630226545,RUN_20251017_1615
1760721263,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106627.45,3.6991527864635026e-144,neutral,0,ok,,,RUN_20251017_1615
1760721256,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3795.77,0.48137383973880377,neutral,0,ok,,,RUN_20251017_1615
1760721223,SOL/USDT,ema_trend,trend,buy,buy,2248.0583333333334,183.51,0.9999895238455304,neutral,0,ok,182.7224237343123,185.08515253137537,RUN_20251017_1615
1760721216,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106691.1,4.763451177145928e-145,neutral,0,ok,,,RUN_20251017_1615
1760721210,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3801.35,0.44390452053070834,neutral,0,ok,,,RUN_20251017_1615
1760721180,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,183.23,0.9999895483169068,boost,0,ok,182.50813802002656,184.6737239599468,RUN_20251017_1615
1760721174,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106507.95,7.170841332449076e-143,neutral,0,ok,,,RUN_20251017_1615
1760721168,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3793.56,0.4943454169973646,neutral,0,ok,,,RUN_20251017_1615
1760721134,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,183.11,0.9999896154567302,boost,0,ok,182.35700530727902,184.61598938544202,RUN_20251017_1615
1760721126,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106457.28,2.8694674087064676e-142,neutral,0,ok,,,RUN_20251017_1615
1760721117,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3788.75,0.5314092345484906,neutral,0,ok,,,RUN_20251017_1615
1760721083,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,182.75,0.9999896216407237,boost,0,ok,181.98336871516676,184.28326256966648,RUN_20251017_1615
1760721077,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106443.41,5.295005843422682e-142,neutral,0,ok,,,RUN_20251017_1615
1760721069,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3791.13,0.5182267910542822,neutral,0,ok,,,RUN_20251017_1615
1760721035,SOL/USDT,rsi_mean_revert,chop,sell,sell,2248.0583333333334,183.01,0.9999898583045739,neutral,0,ok,183.7702185272574,181.48956294548515,RUN_20251017_1615
1760721027,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106572.43,1.428666478325401e-143,neutral,0,ok,,,RUN_20251017_1615
1760721021,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3796.2,0.4893180873453495,neutral,0,ok,,,RUN_20251017_1615
1760720982,SOL/USDT,ema_trend,trend,buy,buy,2248.0583333333334,182.9,0.9999896990525566,neutral,0,ok,182.10899558969427,184.48200882061147,RUN_20251017_1615
1760720975,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106528.65,4.70375849717101e-143,neutral,0,ok,,,RUN_20251017_1615
1760720967,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3794.39,0.5008439507888705,neutral,0,ok,,,RUN_20251017_1615
1760720934,SOL/USDT,ema_trend,trend,buy,buy,2248.0583333333334,183.1,0.9999896519572583,neutral,0,ok,182.30485226728916,184.69029546542168,RUN_20251017_1615
1760720927,BTC/USDT,ema_trend,trend,sell,sell,2248.0583333333334,106630.44,2.276455088072593e-144,neutral,0,ok,106858.97701090096,106173.36597819811,RUN_20251017_1615
1760720920,ETH/USDT,ema_trend,trend,sell,sell,2248.0583333333334,3799.29,0.4652878222290899,neutral,0,ok,3812.2120821021367,3773.4458357957265,RUN_20251017_1615
1760720887,SOL/USDT,ema_trend,trend,buy,buy,2248.0583333333334,183.1,0.9999896519572583,neutral,0,ok,182.31913798157487,184.66172403685025,RUN_20251017_1615
1760720880,BTC/USDT,ema_trend,trend,sell,sell,2248.0583333333334,106540.37,2.6657038424791718e-143,neutral,0,ok,106758.49701090094,106104.1159781981,RUN_20251017_1615
1760720873,ETH/USDT,ema_trend,trend,sell,sell,2248.0583333333334,3799.09,0.45915426052634295,neutral,0,ok,3812.3460944739436,3772.5778110521132,RUN_20251017_1615
1760720839,SOL/USDT,ema_trend,trend,buy,buy,2248.0583333333334,183.18,0.9999893956474782,neutral,0,ok,182.3606098662368,184.81878026752642,RUN_20251017_1615
1760720833,BTC/USDT,ema_trend,trend,sell,sell,2248.0583333333334,106572.0,8.52855504695444e-144,neutral,0,ok,106798.49215921106,106119.01568157786,RUN_20251017_1615
1760720825,ETH/USDT,ema_trend,trend,sell,sell,2248.0583333333334,3802.01,0.44297003013171554,neutral,0,ok,3814.737523045372,3776.554953909256,RUN_20251017_1615
1760720788,SOL/USDT,ema_trend,trend,sell,sell,2248.0583333333334,183.3,0.9999897818353002,neutral,0,ok,184.0775847193261,181.7448305613478,RUN_20251017_1615
1760720781,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106532.31,1.4510849444846528e-143,neutral,0,ok,,,RUN_20251017_1615
1760720775,ETH/USDT,ema_trend,trend,sell,sell,2248.0583333333334,3794.81,0.48363700348076066,neutral,0,ok,3806.408644804691,3771.6127103906183,RUN_20251017_1615
1760720741,SOL/USDT,ema_trend,trend,sell,sell,2248.0583333333334,183.07,0.9999894387032947,neutral,0,ok,183.85816806476828,181.49366387046342,RUN_20251017_1615
1760720734,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106498.0,3.0822528123508527e-143,neutral,0,ok,,,RUN_20251017_1615
1760720728,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3795.78,0.4670716243081597,neutral,0,ok,,,RUN_20251017_1615
1760720694,SOL/USDT,ema_trend,trend,sell,sell,2248.0583333333334,182.91,0.9999891290410292,neutral,0,ok,183.7187962908123,181.2924074183754,RUN_20251017_1615
1760720686,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106415.45,2.9236801164775815e-142,neutral,0,ok,,,RUN_20251017_1615
1760720679,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3790.79,0.48865086737221536,neutral,0,ok,,,RUN_20251017_1615
1760720647,SOL/USDT,ema_trend,trend,sell,sell,2248.0583333333334,182.81,0.9999891294877702,neutral,0,ok,183.59593914795516,181.2381217040897,RUN_20251017_1615
1760720641,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106415.21,2.9428736054742172e-142,neutral,0,ok,,,RUN_20251017_1615
1760720633,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3790.46,0.48446342199412923,neutral,0,ok,,,RUN_20251017_1615
1760720599,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,182.42,0.9999887861821651,boost,0,ok,181.63360386062638,183.99279227874723,RUN_20251017_1615
1760720592,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106337.61,2.689040717742305e-141,veto,1,ml_veto,,,RUN_20251017_1615
1760720583,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3788.0,0.4995291342119126,neutral,0,ok,,,RUN_20251017_1615
1760720548,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,182.41,0.9999887585699785,boost,0,ok,181.60948468085368,184.0110306382926,RUN_20251017_1615
1760720540,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106340.34,2.980918033805223e-141,veto,1,ml_veto,,,RUN_20251017_1615
1760720534,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3784.24,0.5210819587454635,veto,1,ml_veto,,,RUN_20251017_1615
1760720501,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,182.29,0.9999888892306819,boost,0,ok,181.48417126070436,183.90165747859126,RUN_20251017_1615
1760720493,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106373.97,1.753834477935764e-141,neutral,0,ok,,,RUN_20251017_1615
1760720485,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3787.32,0.5162469434039729,neutral,0,ok,,,RUN_20251017_1615
1760720449,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,182.48,0.9999888534482718,boost,0,ok,181.66756919174827,184.10486161650346,RUN_20251017_1615
1760720441,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106426.25,5.0257459852553926e-142,neutral,0,ok,,,RUN_20251017_1615
1760720436,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3788.72,0.5083548115603364,neutral,0,ok,,,RUN_20251017_1615
1760720403,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,182.36,0.9999888314371375,boost,0,ok,181.56899776317687,183.94200447364634,RUN_20251017_1615
1760720396,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106372.34,3.1081244471792814e-141,neutral,0,ok,,,RUN_20251017_1615
1760720388,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3788.54,0.5150230825774381,neutral,0,ok,,,RUN_20251017_1615
1760720355,SOL/USDT,ema_trend,trend,sell,sell,2248.0583333333334,182.22,0.9999888742216181,neutral,0,ok,183.0310796942363,180.5978406115274,RUN_20251017_1615
1760720347,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106373.99,2.970852884133315e-141,neutral,0,ok,,,RUN_20251017_1615
1760720340,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3789.47,0.5092287051048616,neutral,0,ok,,,RUN_20251017_1615
1760720307,SOL/USDT,ema_trend,trend,sell,sell,2248.0583333333334,182.18,0.9999887468376508,neutral,0,ok,183.03259128756568,180.47481742486866,RUN_20251017_1615
1760720299,BTC/USDT,ema_trend,trend,sell,sell,2248.0583333333334,106363.05,5.427616968740404e-141,neutral,0,ok,106600.78805324061,105887.57389351877,RUN_20251017_1615
1760720291,ETH/USDT,ema_trend,trend,sell,sell,2248.0583333333334,3786.1,0.529363206670217,neutral,0,ok,3798.7687345964923,3760.762530807015,RUN_20251017_1615
1760720259,SOL/USDT,ema_trend,trend,sell,sell,2248.0583333333334,182.03,0.9999887543989977,neutral,0,ok,182.9048783562054,180.28024328758926,RUN_20251017_1615
1760720252,BTC/USDT,ema_trend,trend,sell,sell,2248.0583333333334,106290.34,6.805652104343414e-140,neutral,0,ok,106535.11900248549,105800.781995029,RUN_20251017_1615
1760720247,ETH/USDT,ema_trend,trend,sell,sell,2248.0583333333334,3782.59,0.5553470671205094,neutral,0,ok,3795.677755522217,3756.4144889555664,RUN_20251017_1615
1760720213,SOL/USDT,ema_trend,trend,sell,sell,2248.0583333333334,181.81,0.9999886225678297,neutral,0,ok,182.71679244606187,179.99641510787626,RUN_20251017_1615
1760720206,BTC/USDT,ema_trend,trend,sell,sell,2248.0583333333334,106246.33,4.722804295832773e-139,neutral,0,ok,106500.37211522543,105738.24576954915,RUN_20251017_1615
1760720199,ETH/USDT,ema_trend,trend,sell,sell,2248.0583333333334,3781.81,0.5645509628950766,neutral,0,ok,3795.6137430796352,3754.202513840729,RUN_20251017_1615
1760720166,SOL/USDT,ema_trend,trend,sell,sell,2248.0583333333334,182.03,0.9999886604055881,neutral,0,ok,182.8853638746333,180.3192722507334,RUN_20251017_1615
1760720158,BTC/USDT,ema_trend,trend,sell,sell,2248.0583333333334,106327.26,1.0376358750279594e-139,neutral,0,ok,106584.36829106184,105813.04341787632,RUN_20251017_1615
1760720151,ETH/USDT,ema_trend,trend,sell,sell,2248.0583333333334,3781.61,0.5661215282769412,neutral,0,ok,3795.6860033525827,3753.4579932948354,RUN_20251017_1615
1760720119,SOL/USDT,ema_trend,trend,sell,sell,2248.0583333333334,182.16,0.9999882399904364,neutral,0,ok,183.02973217780846,180.42053564438305,RUN_20251017_1615
1760720112,BTC/USDT,ema_trend,trend,sell,sell,2248.0583333333334,106367.02,3.496841021373674e-140,neutral,0,ok,106617.2711482047,105866.51770359062,RUN_20251017_1615
1760720104,ETH/USDT,ema_trend,trend,sell,sell,2248.0583333333334,3784.5,0.5483803531270214,neutral,0,ok,3798.0431462097254,3757.4137075805493,RUN_20251017_1615
1760720068,SOL/USDT,ema_trend,trend,sell,sell,2248.0583333333334,182.26,0.9999880905812012,neutral,0,ok,183.15454672518558,180.47090654962878,RUN_20251017_1615
1760720060,BTC/USDT,ema_trend,trend,sell,sell,2248.0583333333334,106450.93,5.99856284551204e-141,neutral,0,ok,106704.59178676622,105943.60642646754,RUN_20251017_1615
1760720053,ETH/USDT,ema_trend,trend,sell,sell,2248.0583333333334,3790.07,0.5170378760832878,neutral,0,ok,3803.6543781740315,3762.9012436519374,RUN_20251017_1615
1760720019,SOL/USDT,ema_trend,trend,sell,sell,2248.0583333333334,182.53,0.9999881119880869,neutral,0,ok,183.42643496631726,180.73713006736548,RUN_20251017_1615
1760720011,BTC/USDT,ema_trend,trend,sell,sell,2248.0583333333334,106479.45,3.819879429880087e-141,neutral,0,ok,106735.98084363497,105966.38831273007,RUN_20251017_1615
1760720005,ETH/USDT,ema_trend,trend,sell,sell,2248.0583333333334,3789.58,0.5261460630936836,neutral,0,ok,3803.913395424777,3760.9132091504466,RUN_20251017_1615
1760719973,SOL/USDT,ema_trend,trend,sell,sell,2248.0583333333334,182.07,0.9999878361386624,neutral,0,ok,182.96923756940348,180.271524861193,RUN_20251017_1615
1760719967,BTC/USDT,ema_trend,trend,sell,sell,2248.0583333333334,106392.78,7.804059720696641e-140,neutral,0,ok,106656.7716962524,105864.7966074952,RUN_20251017_1615
1760719960,ETH/USDT,ema_trend,trend,sell,sell,2248.0583333333334,3788.08,0.540317746579104,neutral,0,ok,3803.1021172440774,3758.0357655118455,RUN_20251017_1615
1760719926,SOL/USDT,ema_trend,trend,sell,sell,2248.0583333333334,182.27,0.9999879086260202,neutral,0,ok,183.12352328368922,180.5629534326216,RUN_20251017_1615
1760719919,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106480.97,1.2318616261785107e-140,neutral,0,ok,,,RUN_20251017_1615
1760719912,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3791.99,0.5212151148083168,neutral,0,ok,,,RUN_20251017_1615
1760719880,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,182.85,0.9999881141192304,boost,0,ok,182.01884284448747,184.51231431102502,RUN_20251017_1615
1760719874,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106596.11,5.306884226062713e-142,neutral,0,ok,,,RUN_20251017_1615
1760719867,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3800.88,0.4683174238121266,neutral,0,ok,,,RUN_20251017_1615
1760719836,SOL/USDT,ema_trend,trend,sell,sell,2248.0583333333334,183.38,0.9999885211819894,neutral,0,ok,184.21146646747763,181.7170670650447,RUN_20251017_1615
1760719829,BTC/USDT,ema_trend,trend,sell,sell,2248.0583333333334,106795.45,2.700986335343445e-144,neutral,0,ok,107031.0060064129,106324.33798717419,RUN_20251017_1615
1760719823,ETH/USDT,ema_trend,trend,sell,sell,2248.0583333333334,3805.33,0.4473238509510531,neutral,0,ok,3819.1914109618874,3777.607178076225,RUN_20251017_1615
1760719792,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,183.2,0.9999888148538195,boost,0,ok,182.3445751877744,184.91084962445115,RUN_20251017_1615
1760719783,BTC/USDT,ema_trend,trend,sell,sell,2248.0583333333334,106836.3,7.007704925654915e-145,neutral,0,ok,107072.51275456241,106363.87449087518,RUN_20251017_1615
1760719775,ETH/USDT,ema_trend,trend,sell,sell,2248.0583333333334,3806.37,0.4468712678278789,neutral,0,ok,3820.4559052653162,3778.198189469367,RUN_20251017_1615
1760719741,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,183.23,0.9999888333386396,boost,0,ok,182.4302894734887,184.82942105302257,RUN_20251017_1615
1760719734,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106823.31,6.107978768346038e-145,neutral,0,ok,,,RUN_20251017_1615
1760719728,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3806.72,0.4374976384929272,neutral,0,ok,,,RUN_20251017_1615
1760719692,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,182.89,0.9999887243771505,boost,0,ok,182.09778455954608,184.47443088090782,RUN_20251017_1615
1760719685,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106685.68,2.6551597447812096e-143,neutral,0,ok,,,RUN_20251017_1615
1760719677,ETH/USDT,ema_trend,trend,sell,sell,2248.0583333333334,3797.79,0.48847935305382195,neutral,0,ok,3811.520393668159,3770.329212663682,RUN_20251017_1615
1760719643,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,182.98,0.9999883448325116,boost,0,ok,182.1679434569819,184.6041130860362,RUN_20251017_1615
1760719634,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106661.65,4.677272996454669e-143,neutral,0,ok,,,RUN_20251017_1615
1760719627,ETH/USDT,ema_trend,trend,sell,sell,2248.0583333333334,3798.18,0.48608331925021886,neutral,0,ok,3811.357536525302,3771.8249269493963,RUN_20251017_1615
1760719589,SOL/USDT,ema_trend,trend,sell,sell,2248.0583333333334,182.66,0.9999882113054884,neutral,0,ok,183.50869816909372,180.96260366181255,RUN_20251017_1615
1760719582,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106575.91,5.00443131709048e-142,neutral,0,ok,,,RUN_20251017_1615
1760719576,ETH/USDT,ema_trend,trend,sell,sell,2248.0583333333334,3792.78,0.5223270441470185,neutral,0,ok,3806.6650399649807,3765.0099200700397,RUN_20251017_1615
1760719536,SOL/USDT,ema_trend,trend,sell,sell,2248.0583333333334,182.67,0.9999880099551003,neutral,0,ok,183.53332327935354,180.94335344129286,RUN_20251017_1615
1760719528,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106550.57,1.3049613679473727e-141,neutral,0,ok,,,RUN_20251017_1615
1760719521,ETH/USDT,ema_trend,trend,sell,sell,2248.0583333333334,3794.07,0.5162061750204473,neutral,0,ok,3807.915205180954,3766.3795896380916,RUN_20251017_1615
1760719484,SOL/USDT,ema_trend,trend,hold,hold,0.0,182.97,0.9999878133605696,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719476,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106600.42,3.9229187274835765e-142,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719469,ETH/USDT,ema_trend,trend,hold,hold,0.0,3796.32,0.5019807617559975,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719432,SOL/USDT,ema_trend,trend,hold,hold,0.0,182.89,0.9999880680651476,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719426,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106626.02,2.2488319708416476e-142,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719421,ETH/USDT,ema_trend,trend,hold,hold,0.0,3799.03,0.4946313878639726,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719384,SOL/USDT,ema_trend,trend,hold,hold,0.0,183.03,0.9999881081895594,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719378,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106593.99,7.073087190679786e-142,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719372,ETH/USDT,ema_trend,trend,hold,hold,0.0,3798.08,0.5061480013874404,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719337,SOL/USDT,ema_trend,trend,hold,hold,0.0,183.14,0.9999881042530941,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719330,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106604.0,5.378278662522063e-142,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719322,ETH/USDT,ema_trend,trend,hold,hold,0.0,3798.47,0.5037024030455287,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719286,SOL/USDT,rsi_mean_revert,chop,hold,hold,0.0,183.06,0.9999880885338401,boost,1,breaker:panic,,,RUN_20251017_1615
1760719279,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106620.04,5.1764912104948575e-142,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719272,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3802.43,0.4823004972830283,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719236,SOL/USDT,rsi_mean_revert,chop,hold,hold,0.0,183.23,0.9999883746087536,boost,1,breaker:panic,,,RUN_20251017_1615
1760719227,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106694.89,7.487978954348763e-143,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719219,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3804.0,0.4811491831707205,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719178,SOL/USDT,rsi_mean_revert,chop,hold,hold,0.0,183.39,0.9999877955069658,boost,1,breaker:panic,,,RUN_20251017_1615
1760719169,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106701.91,6.731017328443545e-143,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719162,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3806.62,0.4596557213313906,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719130,SOL/USDT,rsi_mean_revert,chop,hold,hold,0.0,183.36,0.9999876309334591,boost,1,breaker:panic,,,RUN_20251017_1615
1760719124,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106618.6,9.63803155926367e-142,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719117,ETH/USDT,ema_trend,trend,hold,hold,0.0,3803.15,0.4842237898969138,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719082,SOL/USDT,rsi_mean_revert,chop,hold,hold,0.0,183.27,0.9999876195933256,boost,1,breaker:panic,,,RUN_20251017_1615
1760719073,BTC/USDT,ema_trend,trend,hold,hold,0.0,106653.32,4.674815586621992e-142,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719065,ETH/USDT,ema_trend,trend,hold,hold,0.0,3804.5,0.47750371794713037,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719030,SOL/USDT,ema_trend,trend,hold,hold,0.0,183.2,0.99998756709039,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719024,BTC/USDT,ema_trend,trend,hold,hold,0.0,106611.39,1.4736122605890353e-141,neutral,1,breaker:panic,,,RUN_20251017_1615
1760719017,ETH/USDT,ema_trend,trend,hold,hold,0.0,3800.15,0.5176286471556469,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718984,SOL/USDT,ema_trend,trend,hold,hold,0.0,182.93,0.9999879311635895,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718978,BTC/USDT,ema_trend,trend,hold,hold,0.0,106554.85,1.121405729432634e-140,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718972,ETH/USDT,ema_trend,trend,hold,hold,0.0,3795.89,0.5473731861845702,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718938,SOL/USDT,ema_trend,trend,hold,hold,0.0,182.59,0.9999880051356731,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718932,BTC/USDT,ema_trend,trend,hold,hold,0.0,106491.46,1.5290587730643819e-139,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718924,ETH/USDT,ema_trend,trend,hold,hold,0.0,3796.15,0.55965051181416,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718889,SOL/USDT,ema_trend,trend,hold,hold,0.0,182.7,0.9999879214143923,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718883,BTC/USDT,ema_trend,trend,hold,hold,0.0,106564.0,5.036663016966298e-140,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718875,ETH/USDT,ema_trend,trend,hold,hold,0.0,3801.83,0.5371010548758841,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718840,SOL/USDT,ema_trend,trend,hold,hold,0.0,183.16,0.999988032665206,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718835,BTC/USDT,ema_trend,trend,hold,hold,0.0,106632.35,1.3787795286857353e-140,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718829,ETH/USDT,ema_trend,trend,hold,hold,0.0,3801.69,0.5475681743133853,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718797,SOL/USDT,ema_trend,trend,hold,hold,0.0,183.05,0.9999878814105484,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718789,BTC/USDT,ema_trend,trend,hold,hold,0.0,106586.1,4.897473620272511e-140,neutral,1,breaker:panic,,,RUN_20251017_1615
