ts,exchange,symbol,interval,strategy,signal,price,bars_used,ann_return,ann_vol,sharpe_ann,max_drawdown,win_rate_bar,profit_factor_bar,trade_count,avg_bar_return,paper_equity
2025-09-04T13:30:51.348968+00:00,binance,BTC/USDT,1h,donchian,FLAT,110694.90000000,1000,-0.10824990862120687,0.05244270529245296,-2.184639368934169,-0.017749145705180047,0.2777777777777778,0.7536715046054688,13,-1.3078607655975616e-05,993.12
2025-09-04T13:37:47.050352+00:00,binance,BTC/USDT,1h,donchian,FLAT,110672.00000000,1000,-0.10824990862120687,0.05244270529245296,-2.184639368934169,-0.017749145705180047,0.2777777777777778,0.7536715046054688,13,-1.3078607655975616e-05,993.12
2025-09-04T13:38:25.158222+00:00,binance,BTC/USDT,1h,donchian,FLAT,110682.01000000,1000,-0.10824990862120687,0.05244270529245296,-2.184639368934169,-0.017749145705180047,0.2777777777777778,0.7536715046054688,13,-1.3078607655975616e-05,993.12
2025-09-04T15:12:34.147014+00:00,binance,BTC/USDT,1h,rsi_mr,LONG,109460.00000000,1000,-0.05338156412949446,0.09956323854086975,-0.5509961635873558,-0.026889581276228203,0.5473684210526316,1.078008542089951,32,-6.262444525201735e-06,989.67
2025-09-04T15:42:40.147056+00:00,binance,BTC/USDT,1h,none,FLAT,109546.42000000,1000,-0.004370422879146352,0.0014791247411898706,-2.9610233278083324,0.0,0.0,0.0,0,-5e-07,989.67
2025-09-10T17:16:26.089730+00:00,binance,BTC/USDT,1h,rsi_mr,FLAT,113995.20000000,1000,-0.004798207205343852,0.08743693996277398,-0.055008204664940025,-0.023471755796026894,0.5274725274725275,1.1367984710401455,29,-5.490587028806164e-07,989.67
2025-09-10T17:57:36.764963+00:00,binance,BTC/USDT,1h,rsi_mr,FLAT,113708.00000000,1000,-0.004798207205343852,0.08743693996277398,-0.055008204664940025,-0.023471755796026894,0.5274725274725275,1.1367984710401455,29,-5.490587028806164e-07,989.67
2025-09-10T18:03:33.231814+00:00,binance,BTC/USDT,1h,rsi_mr,FLAT,113873.03000000,1000,-0.003906801503308133,0.08757938115103168,-0.044695998971601605,-0.023373342494921845,0.5333333333333333,1.143316175829063,30,-4.46855264061222e-07,989.67
